precision,recall,threshold
0.04598445595854922,0.29894736842105263,0.00026415103200812885
0.04626914304333659,0.29894736842105263,0.00026655448821352187
0.04694214876033058,0.29894736842105263,0.000266821934410065
0.041555851063829786,0.2631578947368421,0.0002693369434264064
0.041932237504193226,0.2631578947368421,0.0002705995927106873
0.042416016287750255,0.2631578947368421,0.0002784307919708931
0.04263301500682128,0.2631578947368421,0.0002844137083618523
0.04310344827586207,0.2631578947368421,0.00029402605862492454
0.044310528181495924,0.2631578947368421,0.0003006023729708373
0.04462691895751517,0.2631578947368421,0.00030613800149214805
0.045012603528988115,0.2631578947368421,0.00030684901215350627
0.04502881844380403,0.2631578947368421,0.00031041648277587905
0.04533913674283642,0.2631578947368421,0.0003142198866741384
0.04081632653061224,0.23578947368421052,0.00031536733148217476
0.04113110539845758,0.23578947368421052,0.00031611063773448044
0.041604754829123326,0.23578947368421052,0.0003163989906177487
0.041713221601489756,0.23578947368421052,0.0003185202478003671
0.04325994592506759,0.23578947368421052,0.00031958537090445217
0.043343653250773995,0.23578947368421052,0.00032128901730345315
0.043869956913435176,0.23578947368421052,0.0003263588973506994
0.04400785854616896,0.23578947368421052,0.0003271468107940782
0.04409448818897638,0.23578947368421052,0.0003323674169855411
0.044444444444444446,0.23578947368421052,0.00033739560847616024
0.0444620881302104,0.23578947368421052,0.00033803311101259767
0.04332273449920509,0.2294736842105263,0.00033906492502350113
0.04346092503987241,0.2294736842105263,0.0003397110017895726
0.043916196615632556,0.2294736842105263,0.00034403559008217824
0.044489795918367346,0.2294736842105263,0.00034714496758013865
0.044708777686628384,0.2294736842105263,0.000351356269476082
0.04528458662235148,0.2294736842105263,0.0003592580627022927
0.04566401340594889,0.2294736842105263,0.0003620959788106286
0.046225614927905,0.2294736842105263,0.000362697249987301
0.0464027245636441,0.2294736842105263,0.0003652574203683203
0.046422487223168656,0.2294736842105263,0.00036667526356419473
0.046962516156828955,0.2294736842105263,0.0003706699151824297
0.04706390328151986,0.2294736842105263,0.00037241348620320057
0.04710458081244598,0.2294736842105263,0.00037694501156138304
0.047247507585609014,0.2294736842105263,0.00038240829966780667
0.047309027777777776,0.2294736842105263,0.00038425521811144873
0.048465984882169855,0.2294736842105263,0.0003892295153381186
0.048922800718132854,0.2294736842105263,0.00039591682101036615
0.049010791366906475,0.2294736842105263,0.00040027796302890395
0.04934359438660027,0.2294736842105263,0.0004018437391366139
0.04979442667884879,0.2294736842105263,0.00040628143392780475
0.05013799448022079,0.2294736842105263,0.0004065913028659435
0.05079217148182665,0.2294736842105263,0.00040945106601526944
0.05124588622472966,0.2294736842105263,0.00041001367065678345
